# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-06-04 23:51:20 371732211 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
   117     0.117000  0.006205078  0.000053061 -0.142452758 -0.989801602 -0.000000000000227374 -30.309104301  27.875788547  30.309104301  0.000000150257551    22.212454 27.875788547271352 
   118     0.118000  0.006258139  0.000053062 -0.143662230 -0.989626780  0.000000000000000000 -30.314458547  27.971759440  30.314458547  0.000000150269531    22.212286 27.971759440205801 
   119     0.119000  0.006311201  0.000053063 -0.144871496 -0.989450479  0.000000000000227374 -30.319860010  28.060676425  30.319860010  0.000000150281547    22.212117 28.060676425219366 
   120     0.120000  0.006364264  0.000053064 -0.146080554 -0.989272698  0.000000000000227374 -30.325308735  28.142554406  30.325308735  0.000000150293598    22.211946 28.142554406238361 
   121     0.121000  0.006417328  0.000053064 -0.147289403 -0.989093439 -0.000000000000227374 -30.330804764  28.217417898  30.330804764  0.000000150305685    22.211774 28.217417897873798 
   122     0.122000  0.006470392  0.000053065 -0.148498041 -0.988912702  0.000000000000000000 -30.336348140  28.285294615  30.336348140  0.000000150317806    22.211600 28.285294615077337 
   123     0.123000  0.006523457  0.000053066 -0.149706467 -0.988730486 -0.000000000000227374 -30.341938907  28.346220225  30.341938907  0.000000150329963    22.211425 28.346220224602980 
   124     0.124000  0.006576523  0.000053066 -0.150914677 -0.988546792  0.000000000000000000 -30.347577110  28.400231241  30.347577110  0.000000150342155    22.211249 28.400231241274774 
   125     0.125000  0.006629589  0.000053067 -0.152122672 -0.988361620  0.000000000000227374 -30.353262793  28.447374268  30.353262793  0.000000150354382    22.211071 28.447374268196988 
   126     0.126000  0.006682656  0.000053068 -0.153330448 -0.988174971  0.000000000000000000 -30.358996001  28.487697766  30.358996001  0.000000150366645    22.210891 28.487697765745111 
   127     0.127000  0.006735724  0.000053069 -0.154538004 -0.987986845  0.000000000000000000 -30.364776780  28.521256861  30.364776780  0.000000150378942    22.210711 28.521256861399944 
   128     0.128000  0.006788792  0.000053069 -0.155745339 -0.987797241  0.000000000000000000 -30.370605176  28.548106279  30.370605176  0.000000150391276    22.210528 28.548106279214778 
   129     0.129000  0.006841862  0.000053070 -0.156952451 -0.987606160  0.000000000000000000 -30.376481234  28.568316671  30.376481234  0.000000150403644    22.210345 28.568316671274463 
   130     0.130000  0.006894932  0.000053071 -0.158159337 -0.987413603  0.000000000000000000 -30.382405002  28.581947038  30.382405002  0.000000150416048    22.210160 28.581947037936484 
   131     0.131000  0.006948002  0.000053072 -0.159365997 -0.987219570  0.000000000000227374 -30.388376527  28.589073863  30.388376527  0.000000150428487    22.209973 28.589073862802294 
   132     0.132000  0.007001074  0.000053072 -0.160572429 -0.987024060 -0.000000000000227374 -30.394395856  28.589773644  30.394395856  0.000000150440961    22.209785 28.589773643948213 
   133     0.133000  0.007054146  0.000053073 -0.161778630 -0.986827074  0.000000000000227374 -30.400463037  28.584121541  30.400463037  0.000000150453471    22.209596 28.584121541201934 
   134     0.134000  0.007107219  0.000053074 -0.162984600 -0.986628613  0.000000000000000000 -30.406578119  28.572203260  30.406578119  0.000000150466016    22.209405 28.572203259603857 
   135     0.135000  0.007160293  0.000053075 -0.164190335 -0.986428676  0.000000000000227374 -30.412741149  28.554103935  30.412741149  0.000000150478596    22.209213 28.554103935004793 
   136     0.136000  0.007213368  0.000053075 -0.165395836 -0.986227265  0.000000000000000000 -30.418952178  28.529911659  30.418952178  0.000000150491212    22.209019 28.529911658972562 
   137     0.137000  0.007266443  0.000053076 -0.166601099 -0.986024378 -0.000000000000227374 -30.425211254  28.499723191  30.425211254  0.000000150503863    22.208824 28.499723190678505 
   138     0.138000  0.007319519  0.000053077 -0.167806123 -0.985820017  0.000000000000000000 -30.431518428  28.463623592  30.431518428  0.000000150516550    22.208627 28.463623591997500 
   139     0.139000  0.007372596  0.000053078 -0.169010907 -0.985614181  0.000000000000000000 -30.437873749  28.421727552  30.437873749  0.000000150529271    22.208429 28.421727551884768 
   140     0.140000  0.007425674  0.000053079 -0.170215448 -0.985406871  0.000000000000000000 -30.444277270  28.374116966  30.444277270  0.000000150542029    22.208230 28.374116965621532 
   141     0.141000  0.007478753  0.000053079 -0.171419746 -0.985198087  0.000000000000000000 -30.450729040  28.320903723  30.450729040  0.000000150554821    22.208029 28.320903723141111 
   142     0.142000  0.007531832  0.000053080 -0.172623797 -0.984987830 -0.000000000000227374 -30.457229111  28.262194571  30.457229111  0.000000150567650    22.207827 28.262194571236243 
   143     0.143000  0.007584912  0.000053081 -0.173827601 -0.984776099  0.000000000000000000 -30.463777535  28.198089339  30.463777535  0.000000150580513    22.207623 28.198089338919541 
   144     0.144000  0.007637994  0.000053082 -0.175031156 -0.984562895  0.000000000000000000 -30.470374366  28.128700871  30.470374366  0.000000150593412    22.207418 28.128700871277168 
   145     0.145000  0.007691075  0.000053083 -0.176234460 -0.984348218  0.000000000000000000 -30.477019654  28.054140768  30.477019654  0.000000150606347    22.207211 28.054140767778790 
   146     0.146000  0.007744158  0.000053084 -0.177437511 -0.984132069  0.000000000000227374 -30.483713455  27.974515548  30.483713455  0.000000150619317    22.207003 27.974515547536161 
   147     0.147000  0.007797242  0.000053084 -0.178640308 -0.983914448  0.000000000000000000 -30.490455821  27.889940375  30.490455821  0.000000150632322    22.206794 27.889940374619115 
   148     0.148000  0.007850326  0.000053085 -0.179842848 -0.983695354  0.000000000000000000 -30.497246806  27.800527852  30.497246806  0.000000150645363    22.206583 27.800527852284596 
   149     0.149000  0.007903411  0.000053086 -0.181045131 -0.983474789  0.000000000000000000 -30.504086465  27.706401072  30.504086465  0.000000150658440    22.206370 27.706401072424391 
   150     0.150000  0.007956498  0.000053087 -0.182247154 -0.983252752 -0.000000000000227374 -30.510974852  27.607661221  30.510974852  0.000000150671552    22.206156 27.607661220534041 
   151     0.151000  0.008009585  0.000053088 -0.183448915 -0.983029244  0.000000000000000000 -30.517912024  27.504439625  30.517912024  0.000000150684700    22.205941 27.504439625066990 
   152     0.152000  0.008062673  0.000053089 -0.184650414 -0.982804266  0.000000000000000000 -30.524898036  27.396841171  30.524898036  0.000000150697883    22.205725 27.396841171255293 
   153     0.153000  0.008115761  0.000053090 -0.185851647 -0.982577816  0.000000000000227374 -30.531932943  27.284988900  30.531932943  0.000000150711101    22.205506 27.284988900261986 
   154     0.154000  0.008168851  0.000053091 -0.187052615 -0.982349897  0.000000000000000000 -30.539016804  27.169006280  30.539016804  0.000000150724356    22.205287 27.169006279566865 
   155     0.155000  0.008221941  0.000053091 -0.188253313 -0.982120507  0.000000000000000000 -30.546149673  27.049004533  30.546149673  0.000000150737645    22.205066 27.049004533389542 
   156     0.156000  0.008275033  0.000053092 -0.189453742 -0.981889647  0.000000000000000000 -30.553331610  26.925100219  30.553331610  0.000000150750971    22.204843 26.925100219477915 
